"nom","niveau","comment","pays","comment_en"
"Brochettes de poulet au sésame","Facile","
        Bonjour à tous ! En effet bonne recette ! Pour que le poulet soit moelleux, je coupe le four au bout de 15 min et je laisse les brochettes dans le four encore 5 min.
Pour la sauce, j'utilise la marinade (éviter de la faire bouillir...), j'y rajoute quelques graines ""5 baies"" pour parfumer (à rajouter au riz ou directement sur le poulet). 
    ","indonesiennes","Hello everyone ! Indeed a good recipe! To make the chicken soft, I turn off the oven after 15 minutes and leave the skewers in the oven for another 5 minutes. For the sauce, I use the marinade (avoid boiling it...), I add a few ""5 berry"" seeds to flavor it (to add to the rice or directly on the chicken)."
"Brochettes de poulet au sésame","Facile","
        Cette recette est absolument délicieuse. Un seul petit reproche, le poulet est très sec et il n'y a pas de sauce pour le riz l'accompagnant. Auriez vous une suggestion pour que ce soit plus moelleux ? 
    ","indonesiennes","This recipe is absolutely delicious. Only one small complaint, the chicken is very dry and there is no sauce for the accompanying rice. Do you have any suggestions to make it softer?"
"Poulet au cumin, curcuma et coriandre façon indonésienne","Facile","
        Merveilleux ! :p
    ","indonesiennes","Wonderful ! :p"
"Wok de crevettes et courgettes au curry et lait de coco","Facile","
        Très bonne recette,facile et vite réalisée.Attention à ne pas trop épicer.je l'ai accompagnée de nouilles chinoises
    ","indonesiennes","Very good recipe, easy and quick to make. Be careful not to spice it up too much. I served it with Chinese noodles."
"Agneau roti aux épices","Facile","
        tres bonne recette, j'ai accompagné ce roti avec une purée de pomme de terre que j'ai fait moi meme, un vrai délice !
    ","nouvelle-zelande","very good recipe, I accompanied this roti with mashed potatoes that I made myself, a real delight!"
"Agneau roti aux épices","Facile","
        Je n'ai pas encore essayé et je voudrais la faire, mais la photo montre des légumes. Que proposez-vous ?
    ","nouvelle-zelande","I haven't tried it yet and would like to, but the photo shows vegetables. What do you propose ?"
"Agneau roti aux épices","Facile","
        huuuuuummmmmmm, j'adoooore !
    ","nouvelle-zelande","huuuuuummmmmmm, I love it!"
"Agneau roti aux épices","Facile","
        C'est excellent.
    ","nouvelle-zelande","It's excellent."
"Agneau roti aux épices","Facile","
        Hmm !
    ","nouvelle-zelande","Hmm !"
"Agneau roti aux épices","Facile","
        Merci !!
    ","nouvelle-zelande","THANKS !!"
"Agneau roti aux épices","Facile","
        PRremièrement, je veux vous dire que ce site est magnifique mais pour cette recette, je veux vous informer qu'on peut la mettre sans eau et sans cannelle, parce que ce serait mieux moins arrosé...
    ","nouvelle-zelande","Firstly, I want to tell you that this site is magnificent but for this recipe, I want to inform you that we can make it without water and without cinnamon, because it would be better with less water..."
"Agneau roti aux épices","Facile","
        Pour bien fixer les épices, je les mélange dans un bol avec du miel et je badigeonne le gigot au pinceau. C'est un délice.
    ","nouvelle-zelande","To set the spices well, I mix them in a bowl with honey and brush the lamb with a brush. It's a delight."
"Anzac biscuits (biscuits australiens à la noix de coco)","Facile","
        Juste DELICIEUX!!!! J'ai mis de la noix de coco râpé et torréfié de mon îles. Ma famille a adoré, les biscuits ont pas fait long feu 
    ","nouvelle-zelande","Just DELICIOUS!!!! I added grated and roasted coconut from my islands. My family loved it, the cookies didn't last long"
" Fish and chips","Facile","
        on peut le dire plus simplement !!
    ","nouvelle-zelande","we can say it more simply!!"
"Fish and chips","Facile","
        Pour la pâte, contentez vous de faine tamisée et d'eau glacée. On ne fait pas des crêpes!
    ","nouvelle-zelande","For the dough, just use sifted flour and iced water. We don't make pancakes!"
"Fish and chips facile","Facile","
        La recette de la pâte ne ressemble pas du tout à la recette traditionnelle anglaise. Elle n'est pas croustillante. Il s'agit d'une bonne pâte à beignet mais ce n'était pas ce que je recherchais. Sinon rien à dire. En assaisonnement j'ai préparé une sauce tartare maison 
    ","nouvelle-zelande","The dough recipe does not resemble the traditional English recipe at all. It's not crispy. This is a good donut batter but it wasn't what I was looking for. Otherwise nothing to say. For seasoning I prepared a homemade tartar sauce"
"Fish and chips facile","Facile","
        Pour vous remercier de tous vos commentaires sur cette recette, l’équipe CuisineAZ l’a amélioré en prenant compte de vos avis! Alors qu’en pensez-vous? Cette recette a plu à votre petite famille?
    ","nouvelle-zelande","To thank you for all your comments on this recipe, the CuisineAZ team has improved it by taking your opinions into account! So, what do you think? Did your little family like this recipe?"
"Fish and chips facile","Facile","
        Je ne fais pas mes frites à la friteuse mais au four pour que ça soit plus sain. Avec une seule cuillère à soupe d'huile d'olive vous aurez de belles frites. Sinon la recette est  parfaite merci!
    ","nouvelle-zelande","I don't make my fries in the fryer but in the oven to make them healthier. With just one tablespoon of olive oil you will have beautiful fries. Otherwise the recipe is perfect thank you!"
"Fish and chips facile","Facile","
        Pour mes frites je fais un mélange de sel, d'ail en poudre et de paprika. C'est succulent avec le poisson.
    ","nouvelle-zelande","For my fries I make a mixture of salt, garlic powder and paprika. It's delicious with fish."
"Fish and chips facile","Facile","
        J'adore préparer les grands classiques à la maison, comme ça je peux y ajouter ma petite touche perso. Pour la pâte j'aime bien ajouter un peu d'ail en poudre!
    ","nouvelle-zelande","I love preparing the great classics at home, that way I can add my own little touch. For the dough I like to add a little garlic powder!"
"Fish and chips facile","Facile","
        J'aime bien arroser un peu de jus de citron sur mon poisson pané à la fin, le petit côté acidulé donne un goût agréable au poisson.
    ","nouvelle-zelande","I like to sprinkle a little lemon juice on my breaded fish at the end, the little tangy side gives a pleasant taste to the fish."
"Fish and chips facile","Facile","
        Super recette très sympa et facile à faire, faut juste choisir des produits de qualité. C'est ça qui fait vraiment toute la différence.
    ","nouvelle-zelande","Super recipe, very nice and easy to make, you just have to choose quality products. That's what really makes all the difference."
"Fish and chips facile","Facile","
        Comme je ne consomme pas d'alcool j'ai mis de l'eau gazeuse comme pour la pâte à tempura au lieu de la bière blonde.
    ","nouvelle-zelande","As I don't consume alcohol I used sparkling water like for the tempura batter instead of lager."
"Fish and chips facile","Facile","
        Je préfère mariner mon poisson avec un peu de poivre et aussi un peu de vinaigre avant de le passer dans la pâte, ça donne un meilleur résultat au niveau du goût.
    ","nouvelle-zelande","I prefer to marinate my fish with a little pepper and also a little vinegar before putting it in the batter, it gives a better result in terms of taste."
"Fish and chips facile","Facile","
        En lisant j'ai vue que la recette était vraiment très facile. Je ne savais pas comment faire la pâte pour le poisson pané. Je n'aurai jamais pensé à la bière.
    ","nouvelle-zelande","While reading I saw that the recipe was really very easy. I didn't know how to make the batter for the breaded fish. I would never have thought of beer."
"Fish and chips facile","Facile","
        J'aime bien saupoudrer mes frites avec un peu de paprika quand je fais cette recette, ça va vraiment bien avec le goût du cheddar.
    ","nouvelle-zelande","I like to sprinkle my fries with a little paprika when I make this recipe, it goes really well with the taste of the cheddar."
"Fish and chips facile","Facile","
        Plat que je fais souvent l'été pendant les vacances, lorsque les enfants sont à la maison. C'est facile à faire et les enfants en raffolent.
    ","nouvelle-zelande","Dish that I often make in the summer during vacations, when the children are at home. It's easy to make and the kids love it."
"Fish and chips facile","Facile","
        Mon mari adore le fish and chips et je compte bien lui faire plaisir. Je sens que ce sera encore meilleur que ceux qu'on a l'habitude d'acheter au resto.
    ","nouvelle-zelande","My husband loves fish and chips and I intend to make him happy. I have a feeling it will be even better than the ones we usually buy at restaurants."
"Fish and chips facile","Facile","
        Ahh le fameux fish and chips. Mes enfants en rafolent. Petite astuce pour les mamans, je remplace la bière par de l'eau pétillante que j'ai mis une heure au préalable au frais.
    ","nouvelle-zelande","Ahh the famous fish and chips. My children love it. Little tip for moms, I replace the beer with sparkling water that I have chilled for an hour beforehand."
"Fish and chips facile","Facile","
        L’indétrônable ! Je remplace l'huile par de la graisse de canard pour apporte un côté moins gras et de chez nous ! :)
    ","nouvelle-zelande","The unbeatable! I replace the oil with duck fat to give it a less fatty, home-style feel! :)"
"Fish and chips facile","Facile","
        Une recette que tout le monde connait ! Et qui n'aime pas cela ? Cela peut être sympa pour une petite soirée devant la tv et entre amis.
    ","nouvelle-zelande","A recipe that everyone knows! And who doesn't like that? This can be nice for a little evening in front of the TV and with friends."
